ID,Value,Source
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB119,0,Georg (2003:299)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB120,0,Georg (2003:286-304)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB121,0,Georg (2003:299)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB122,0,Georg (2003:286-304)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB123,?,Georg (2003:286-304)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB124,0,Georg (2003:294)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB126,1,Georg (2003:296)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB127,?,Georg (2003:286-304)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB129,0,Georg (2003:286-304)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB131,0,Georg (2003:303)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB132,0,Georg (2003:303)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB133,1,Georg (2003:303)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB134,1,Georg (2003:303)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB135,1,Georg (2003:300)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB136,?,Georg (2003:303)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB137,0,Georg (2003:303)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB138,0,Georg (2003:303)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB139,1,Georg (2003:303)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB140,0,Georg (2003:303)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB146,1,Georg (2003:303)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB147,0,Georg (2003:294)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB148,0,Georg (2003:294)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB149,0,Georg (2003:286-304)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB150,1,Georg (2003:301)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB151,0,Georg (2003:286-304)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB152,1,Georg (2003:301)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB155,1,Georg (2003:294)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB156,0,Georg (2003:294)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB158,0,Georg (2003:286-304)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB159,0,Georg (2003:286-304)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB160,?,Georg (2003:286-304)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB165,0,Georg (2003:295)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB166,0,Georg (2003:295)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB167,0,Georg (2003:297-298)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB170,0,Georg (2003:286-304)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB171,0,Georg (2003:286-304)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB172,0,Georg (2003:286-304)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB177,0,Georg (2003:286-304)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB184,?,Georg (2003:286-304)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB185,1,Georg (2003:298)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB186,0,Georg (2003:294-295)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB187,1,Georg (2003:293)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB188,0,Georg (2003:293)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB192,0,Georg (2003:286-304)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB196,0,Georg (2003:297-298)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB197,0,Georg (2003:297-298)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB198,0,Georg (2003:286-304)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB204,?,Georg (2003:303)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB250,0,Georg (2003:296)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB252,1,Georg (2003:296)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB253,1,Georg (2003:296)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB254,0,Georg (2003:296)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB256,?,Georg (2003:296)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB257,0,Georg (2003:303)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB260,0,Georg (2003:303)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB262,0,Georg (2003:303)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB263,1,Georg (2003:303)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB264,0,Georg (2003:303)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB265,0,Georg (2003:296)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB266,1,Georg (2003:296)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB270,0,Georg (2003:296)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB273,0,Georg (2003:296)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB275,?,Georg (2003:296)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB276,?,Georg (2003:296)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB285,0,Georg (2003:303)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB286,0,Georg (2003:303)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB291,0,Georg (2003:303)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB296,0,Georg (2003:286-304)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB297,0,Georg (2003:303)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB298,1,Georg (2003:303)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB299,1,Georg (2003:303)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB300,0,Georg (2003:286-304)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB301,0,Georg (2003:296)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB302,0,Georg (2003:294)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB303,0,Georg (2003:294)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB304,0,Georg (2003:294)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB305,1,Georg (2003:297-298)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB306,0,Georg (2003:297-298)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB309,0,Georg (2003:299)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB312,1,Georg (2003:299)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB313,0,Georg (2003:297-298)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB314,0,Georg (2003:286-304)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB315,0,Georg (2003:286-304)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB316,0,Georg (2003:295)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB317,0,Georg (2003:295)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB318,0,Georg (2003:295)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB319,0,Georg (2003:295)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB320,0,Georg (2003:295)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB321,0,Georg (2003:286-304)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB322,1,Georg (2003:302-303)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB323,0,Georg (2003:302-303)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB324,?,Georg (2003:286-304)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB325,?,Georg (2003:286-304)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB326,?,Georg (2003:286-304)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB327,0,Georg (2003:300-301)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB328,1,Georg (2003:300-301)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB329,0,Georg (2003:300-301)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB330,0,Georg (2003:300-301)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB331,0,Georg (2003:300-301)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB333,1,Georg (2003:296-297)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB334,0,Georg (2003:296-297)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB335,0,Georg (2003:296-297)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB336,0,Georg (2003:296-297)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB400,0,Georg (2003:286-304)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB401,?,Georg (2003:286-304)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB402,0,Georg (2003:286-304)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB403,0,Georg (2003:286-304)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB408,1,Georg (2003:296)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB409,0,Georg (2003:296)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB410,1,Georg (2003:296)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB415,0,Georg (2003:297-298)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB421,0,Georg (2003:300)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB422,0,Georg (2003:300)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB430,0,Georg (2003:298)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB431,0,Georg (2003:298)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB432,1,Georg (2003:298)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB433,1,Georg (2003:298)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB519,0,Georg (2003:299)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB520,0,Georg (2003:286-304)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB521,0,Georg (2003:299)
Huzhu Mongghul [huzh1238]-Table 1.tsv-GB522,1,Georg (2003:301)
Huzhu Mongghul [huzh1238]-Table 1.tsv-TE003,0,Georg (2003:290-293)
Huzhu Mongghul [huzh1238]-Table 1.tsv-TE004,0,Georg (2003:290-293)
Huzhu Mongghul [huzh1238]-Table 1.tsv-TE005,?,Georg (2003:290-293)
Huzhu Mongghul [huzh1238]-Table 1.tsv-TE006,1,Georg (2003:290)
Huzhu Mongghul [huzh1238]-Table 1.tsv-TE007,1,Rybatzki (2003:371-372); Georg (2003:290)
Huzhu Mongghul [huzh1238]-Table 1.tsv-TE008,0,Georg (2003:290)
Huzhu Mongghul [huzh1238]-Table 1.tsv-TE018,1,Georg (2003:297-298)
Huzhu Mongghul [huzh1238]-Table 1.tsv-TE019,0,Georg (2003:297-298)
Huzhu Mongghul [huzh1238]-Table 1.tsv-TE027,1,Georg (2003:297-298)
Huzhu Mongghul [huzh1238]-Table 1.tsv-TE031,1,Georg (2003:290)
Huzhu Mongghul [huzh1238]-Table 1.tsv-TE037,1,Georg (2003:290)
Huzhu Mongghul [huzh1238]-Table 1.tsv-TE038,1,Georg (2003:290)
Huzhu Mongghul [huzh1238]-Table 1.tsv-TE039,1,Rybatzki (2003:371-372); Georg (2003:290)
Huzhu Mongghul [huzh1238]-Table 1.tsv-TE050,0,Georg (2003:295)
Huzhu Mongghul [huzh1238]-Table 1.tsv-TE052,1,Georg (2003:296)
Huzhu Mongghul [huzh1238]-Table 1.tsv-TE053,1,Georg (2003:296)
Huzhu Mongghul [huzh1238]-Table 1.tsv-TE054,?,Georg (2003:303)
Huzhu Mongghul [huzh1238]-Table 1.tsv-TE059,0,Georg (2003:294)
Huzhu Mongghul [huzh1238]-Table 1.tsv-TE066,1,Georg (2003:299)
Huzhu Mongghul [huzh1238]-Table 1.tsv-TE078,0,Georg (2003:290)
Huzhu Mongghul [huzh1238]-Table 1.tsv-TS001,1,Georg (2003:295)
Huzhu Mongghul [huzh1238]-Table 1.tsv-TS002,0,Georg (2003:295)
Huzhu Mongghul [huzh1238]-Table 1.tsv-TS003,1,Georg (2003:303)
Huzhu Mongghul [huzh1238]-Table 1.tsv-TS004,0,Georg (2003:303)
Huzhu Mongghul [huzh1238]-Table 1.tsv-TS005,1,Georg (2003:298)
Huzhu Mongghul [huzh1238]-Table 1.tsv-TS006,1,Georg (2003:298)
Huzhu Mongghul [huzh1238]-Table 1.tsv-TS007,1,Georg (2003:303)
Huzhu Mongghul [huzh1238]-Table 1.tsv-TS008,0,Georg (2003:303)
Huzhu Mongghul [huzh1238]-Table 1.tsv-TS009,1,Georg (2003:303)
Huzhu Mongghul [huzh1238]-Table 1.tsv-TS010,0,Georg (2003:303)
Huzhu Mongghul [huzh1238]-Table 1.tsv-TS079,0,Georg (2003:290-293)
Huzhu Mongghul [huzh1238]-Table 1.tsv-TS080,0,Georg (2003:290-293)
Huzhu Mongghul [huzh1238]-Table 1.tsv-TS086,1,Georg (2003:303)
Huzhu Mongghul [huzh1238]-Table 1.tsv-TS087,0,Georg (2003:303)
Huzhu Mongghul [huzh1238]-Table 1.tsv-TS088,1,Georg (2003:291)
ikem1235]-Table 1.tsv-GB020,0,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB021,0,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB022,0,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB023,0,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB026,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB027,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB028,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB030,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB031,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB035,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB036,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB037,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB038,0,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB039,?,Hayashi (2010:177,185)
ikem1235]-Table 1.tsv-GB041,0,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB042,0,Hayashi (2010:177,185)
ikem1235]-Table 1.tsv-GB043,0,Hayashi (2010:177,185)
ikem1235]-Table 1.tsv-GB044,1,Hayashi (2010:177,185)
ikem1235]-Table 1.tsv-GB046,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB047,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB048,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB049,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB051,0,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB052,0,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB053,0,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB054,0,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB057,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB058,0,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB059,0,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB068,0,Hayashi (2010:175)
ikem1235]-Table 1.tsv-GB069,0,Hayashi (2010:175,183)
ikem1235]-Table 1.tsv-GB070,1,Hayashi (2010:178)
ikem1235]-Table 1.tsv-GB071,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB072,1,Hayashi (2010:178)
ikem1235]-Table 1.tsv-GB073,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB074,0,Hayashi (2010:175,179)
ikem1235]-Table 1.tsv-GB075,1,Hayashi (2010:175,179)
ikem1235]-Table 1.tsv-GB079,0,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB080,1,Hayashi (2010:175)
ikem1235]-Table 1.tsv-GB081,0,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB082,1,Hayashi (2010:177,181)
ikem1235]-Table 1.tsv-GB083,1,Hayashi (2010:177,181)
ikem1235]-Table 1.tsv-GB084,?,Hayashi (2010:177)
ikem1235]-Table 1.tsv-GB086,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB089,0,Hayashi (2010:177)
ikem1235]-Table 1.tsv-GB090,0,Hayashi (2010:177)
ikem1235]-Table 1.tsv-GB091,0,Hayashi (2010:173)
ikem1235]-Table 1.tsv-GB092,0,Hayashi (2010:173)
ikem1235]-Table 1.tsv-GB093,0,Hayashi (2010:173)
ikem1235]-Table 1.tsv-GB094,0,Hayashi (2010:173)
ikem1235]-Table 1.tsv-GB095,0,Hayashi (2010:178)
ikem1235]-Table 1.tsv-GB096,0,Hayashi (2010:178)
ikem1235]-Table 1.tsv-GB098,0,Hayashi (2010:178)
ikem1235]-Table 1.tsv-GB099,0,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB103,0,Hayashi (2010:178, 182)
ikem1235]-Table 1.tsv-GB104,0,Hayashi (2010:178, 182)
ikem1235]-Table 1.tsv-GB105,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB107,1,Hayashi (2010:177, 180)
ikem1235]-Table 1.tsv-GB108,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB109,0,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB110,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB111,1,Hayashi (2010:177)
ikem1235]-Table 1.tsv-GB113,?,Hayashi (2010:178, 182)
ikem1235]-Table 1.tsv-GB114,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB115,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB116,0,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB117,1,Hayashi (2010:181)
ikem1235]-Table 1.tsv-GB118,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB119,0,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB120,1,Hayashi (2010:181)
ikem1235]-Table 1.tsv-GB121,0,Hayashi (2010:180-181)
ikem1235]-Table 1.tsv-GB122,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB123,1,Hayashi (2010:183)
ikem1235]-Table 1.tsv-GB124,0,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB126,1,Hayashi (2010:183)
ikem1235]-Table 1.tsv-GB127,0,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB129,0,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB131,0,Hayashi (2010:173)
ikem1235]-Table 1.tsv-GB132,0,Hayashi (2010:173)
ikem1235]-Table 1.tsv-GB133,1,Hayashi (2010:173)
ikem1235]-Table 1.tsv-GB134,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB135,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB136,0,Hayashi (2010:173)
ikem1235]-Table 1.tsv-GB137,1,Hayashi (2010:177)
ikem1235]-Table 1.tsv-GB138,0,Hayashi (2010:180)
ikem1235]-Table 1.tsv-GB139,1,Hayashi (2010:177, 180)
ikem1235]-Table 1.tsv-GB140,0,Hayashi (2010:180)
ikem1235]-Table 1.tsv-GB146,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB147,1,Hayashi (2010:178, 182)
ikem1235]-Table 1.tsv-GB148,0,Hayashi (2010:178, 182)
ikem1235]-Table 1.tsv-GB149,0,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB150,1,Hayashi (2010:173,183)
ikem1235]-Table 1.tsv-GB151,0,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB152,1,Hayashi (2010:177)
ikem1235]-Table 1.tsv-GB155,1,Hayashi (2010:178, 182)
ikem1235]-Table 1.tsv-GB156,0,Hayashi (2010:178, 182)
ikem1235]-Table 1.tsv-GB158,0,Hayashi (2010:176)
ikem1235]-Table 1.tsv-GB159,0,Hayashi (2010:176)
ikem1235]-Table 1.tsv-GB160,0,Hayashi (2010:176)
ikem1235]-Table 1.tsv-GB165,0,Hayashi (2010:177,185)
ikem1235]-Table 1.tsv-GB166,0,Hayashi (2010:177,185)
ikem1235]-Table 1.tsv-GB167,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB170,0,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB171,0,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB172,0,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB177,0,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB184,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB185,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB186,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB187,1,Hayashi (2010:176)
ikem1235]-Table 1.tsv-GB188,0,Hayashi (2010:176)
ikem1235]-Table 1.tsv-GB192,0,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB196,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB197,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB198,0,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB204,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB250,1,Hayashi (2010:183)
ikem1235]-Table 1.tsv-GB252,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB253,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB254,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB256,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB257,0,Hayashi (2010:173)
ikem1235]-Table 1.tsv-GB260,0,Hayashi (2010:173)
ikem1235]-Table 1.tsv-GB262,0,Hayashi (2010:173)
ikem1235]-Table 1.tsv-GB263,1,Hayashi (2010:173)
ikem1235]-Table 1.tsv-GB264,0,Hayashi (2010:173)
ikem1235]-Table 1.tsv-GB265,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB266,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB270,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB273,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB275,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB276,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB285,0,Hayashi (2010:173)
ikem1235]-Table 1.tsv-GB286,0,Hayashi (2010:173)
ikem1235]-Table 1.tsv-GB291,0,Hayashi (2010:173)
ikem1235]-Table 1.tsv-GB296,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB297,0,Hayashi (2010:173)
ikem1235]-Table 1.tsv-GB298,0,Hayashi (2010:180)
ikem1235]-Table 1.tsv-GB299,0,Hayashi (2010:180)
ikem1235]-Table 1.tsv-GB300,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB301,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB302,0,Hayashi (2010:178, 182)
ikem1235]-Table 1.tsv-GB303,0,Hayashi (2010:178, 182)
ikem1235]-Table 1.tsv-GB304,1,Hayashi (2010:178)
ikem1235]-Table 1.tsv-GB305,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB306,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB309,0,Hayashi (2010:180-181)
ikem1235]-Table 1.tsv-GB312,1,Hayashi (2010:177)
ikem1235]-Table 1.tsv-GB313,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB314,0,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB315,0,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB316,0,Hayashi (2010:177,185)
ikem1235]-Table 1.tsv-GB317,0,Hayashi (2010:177,185)
ikem1235]-Table 1.tsv-GB318,0,Hayashi (2010:177,185)
ikem1235]-Table 1.tsv-GB319,0,Hayashi (2010:177,185)
ikem1235]-Table 1.tsv-GB320,0,Hayashi (2010:177,185)
ikem1235]-Table 1.tsv-GB321,0,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB322,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB323,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB324,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB325,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB326,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB327,0,Hayashi (2010:174)
ikem1235]-Table 1.tsv-GB328,1,Hayashi (2010:174)
ikem1235]-Table 1.tsv-GB329,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB330,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB331,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB333,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB334,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB335,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB336,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB400,0,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB401,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB402,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB403,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB408,1,Hayashi (2010:178)
ikem1235]-Table 1.tsv-GB409,0,Hayashi (2010:178)
ikem1235]-Table 1.tsv-GB410,0,Hayashi (2010:178)
ikem1235]-Table 1.tsv-GB415,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB421,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB422,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-GB430,0,Hayashi (2010:174)
ikem1235]-Table 1.tsv-GB431,0,Hayashi (2010:174)
ikem1235]-Table 1.tsv-GB432,1,Hayashi (2010:174)
ikem1235]-Table 1.tsv-GB433,0,Hayashi (2010:174)
ikem1235]-Table 1.tsv-GB519,1,Hayashi (2010:181)
ikem1235]-Table 1.tsv-GB520,0,Hayashi (2010:181)
ikem1235]-Table 1.tsv-GB521,0,Hayashi (2010:180-181)
ikem1235]-Table 1.tsv-GB522,1,Hayashi (2010:183)
ikem1235]-Table 1.tsv-TE003,0,Hayashi (2010:169)
ikem1235]-Table 1.tsv-TE004,0,Hayashi (2010:169)
ikem1235]-Table 1.tsv-TE005,0,Hayashi (2010:169)
ikem1235]-Table 1.tsv-TE006,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-TE007,1,Hayashi (2010:169)
ikem1235]-Table 1.tsv-TE008,1,Hayashi (2010:169)
ikem1235]-Table 1.tsv-TE018,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-TE019,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-TE027,?,Hayashi (2010:167-188)
ikem1235]-Table 1.tsv-TE031,0,Hayashi (2010:169)
ikem1235]-Table 1.tsv-TE037,1,Hayashi (2010:169)
ikem1235]-Table 1.tsv-TE038,0,Hayashi (2010:169)
